,y_pred,pi_lo,pi_hi,0,charge,discharge,soc_start,soc_end
2025-07-01 06:30:00+02:00,111.75978585521781,64.77477570812309,151.64303285771348,,0.0,12.5,58.32990516635514,45.17201042951304
2025-07-01 06:45:00+02:00,112.46598751209403,65.4809773649993,152.34923451458968,,0.0,12.5,45.17201042951304,32.014115692670934
2025-07-01 07:00:00+02:00,109.3207943484742,62.33578420137947,149.20404135096987,,0.0,12.5,32.014115692670934,18.85622095582883
2025-07-01 07:15:00+02:00,107.6483631279683,60.66335298087357,147.53161013046395,,0.0,12.5,18.85622095582883,5.698326218986727
2025-07-01 07:30:00+02:00,106.52869249350401,59.543682346409284,146.41193949599966,,0.0,5.413409908037393,5.698326218986727,0.0
2025-07-01 07:45:00+02:00,105.02984121950584,58.044831072411114,144.9130882220015,,0.0,-0.0,0.0,0.0
2025-07-01 08:00:00+02:00,96.92082056586712,49.93581041877239,136.80406756836277,,0.0,-0.0,0.0,0.0
2025-07-01 08:15:00+02:00,95.89040460816963,48.905394461074906,135.7736516106653,,0.0,-0.0,0.0,0.0
2025-07-01 08:30:00+02:00,93.8168119332752,46.83180178618048,133.70005893577087,,0.0,-0.0,0.0,0.0
2025-07-01 08:45:00+02:00,92.59958865387352,45.6145785067788,132.4828356563692,,0.0,-0.0,0.0,0.0
2025-07-01 09:00:00+02:00,79.63543108261034,32.65042093551561,119.518678085106,,0.0,-0.0,0.0,0.0
2025-07-01 09:15:00+02:00,76.37040949279138,29.385399345696655,116.25365649528705,,0.0,-0.0,0.0,0.0
2025-07-01 09:30:00+02:00,72.41784770990593,25.4328375628112,112.30109471240159,,0.0,-0.0,0.0,0.0
2025-07-01 09:45:00+02:00,70.76735908351966,23.78234893642494,110.65060608601533,,0.0,-0.0,0.0,0.0
2025-07-01 10:00:00+02:00,53.12286267627697,6.13785252918224,93.00610967877263,,0.0,-0.0,0.0,-0.0
2025-07-01 10:15:00+02:00,52.31632078221984,5.331310635125114,92.1995677847155,,0.0,0.0,-0.0,-0.0
2025-07-01 10:30:00+02:00,51.61485586362913,4.629845716534405,91.4981028661248,,0.0,0.0,-0.0,0.0
2025-07-01 10:45:00+02:00,50.4891773664309,3.504167219336175,90.37242436892657,,0.0,-0.0,0.0,0.0
2025-07-01 11:00:00+02:00,40.19669294048405,-6.788317206610678,80.0799399429797,,0.0,0.0,0.0,-0.0
2025-07-01 11:15:00+02:00,38.68282611447397,-8.302184032620758,78.56607311696963,,0.0,0.0,-0.0,-0.0
2025-07-01 11:30:00+02:00,38.31840668429824,-8.666603462796488,78.2016536867939,,0.0,0.0,-0.0,-0.0
2025-07-01 11:45:00+02:00,38.29769611649308,-8.687314030601648,78.18094311898875,,0.0,0.0,-0.0,-0.0
2025-07-01 12:00:00+02:00,29.560043045282484,-17.424967101812243,69.44329004777815,,12.5,0.0,-0.0,11.875
2025-07-01 12:15:00+02:00,28.895174765318448,-18.08983538177628,68.77842176781411,,12.5,0.0,11.875,23.75
2025-07-01 12:30:00+02:00,30.208574743890555,-16.77643540320417,70.09182174638622,,12.5,0.0,23.75,35.625
