ts,y_true,y_pred,pi_lo,pi_hi
2025-07-14 14:00:00+00:00,85.23,80.07547298175544,53.048054998026814,119.19570389777635
2025-07-14 14:15:00+00:00,85.23,80.42169517571863,53.39427719199,119.54192609173954
2025-07-14 14:30:00+00:00,85.23,81.21257323562376,54.18515525189514,120.33280415164468
2025-07-14 14:45:00+00:00,85.23,81.58149974742277,54.55408176369414,120.70173066344368
2025-07-14 15:00:00+00:00,99.88,89.58450743309574,62.55708944936711,128.70473834911667
2025-07-14 15:15:00+00:00,99.88,89.4861976683586,62.458779684629974,128.6064285843795
2025-07-14 15:30:00+00:00,99.88,89.46133705687713,62.4339190731485,128.58156797289803
2025-07-14 15:45:00+00:00,99.88,89.7984395288088,62.771021545080174,128.91867044482973
2025-07-14 16:00:00+00:00,117.0,104.58093966793712,77.55352168420849,143.70117058395803
2025-07-14 16:15:00+00:00,117.0,105.06131943982234,78.03390145609372,144.18155035584326
2025-07-14 16:30:00+00:00,117.0,105.15443441680026,78.12701643307163,144.27466533282117
2025-07-14 16:45:00+00:00,117.0,105.13178494361787,78.10436695988925,144.2520158596388
2025-07-14 17:00:00+00:00,150.05,121.8550799376927,94.82766195396407,160.9753108537136
2025-07-14 17:15:00+00:00,150.05,121.78211155559761,94.75469357186898,160.9023424716185
2025-07-14 17:30:00+00:00,150.05,121.60211981944433,94.5747018357157,160.72235073546523
2025-07-14 17:45:00+00:00,150.05,121.62053998695993,94.5931220032313,160.74077090298084
2025-07-14 18:00:00+00:00,186.21,144.92656867015097,117.89915068642235,184.0467995861719
2025-07-14 18:15:00+00:00,186.21,145.02527007237344,117.99785208864482,184.14550098839436
2025-07-14 18:30:00+00:00,186.21,144.93867095261638,117.91125296888775,184.0589018686373
2025-07-14 18:45:00+00:00,186.21,144.29956473031382,117.2721467465852,183.41979564633473
2025-07-14 19:00:00+00:00,164.52,145.6547619041078,118.62734392037918,184.77499282012872
2025-07-14 19:15:00+00:00,164.52,145.36461177119756,118.33719378746893,184.48484268721847
2025-07-14 19:30:00+00:00,164.52,144.9294927561288,117.90207477240018,184.04972367214972
2025-07-14 19:45:00+00:00,164.52,144.672612204285,117.64519422055638,183.79284312030592
2025-07-14 20:00:00+00:00,128.73,126.51912620430925,99.49170822058062,165.63935712033015
2025-07-14 20:15:00+00:00,128.73,126.35626886104868,99.32885087732005,165.4764997770696
2025-07-14 20:30:00+00:00,128.73,126.33399910884904,99.30658112512042,165.45423002486996
2025-07-14 20:45:00+00:00,128.73,126.3138086050477,99.28639062131907,165.4340395210686
2025-07-14 21:00:00+00:00,114.94,115.0255691258166,87.99815114208798,154.1458000418375
2025-07-14 21:15:00+00:00,114.94,114.7797970307477,87.75237904701908,153.9000279467686
2025-07-14 21:30:00+00:00,114.94,114.76850689709389,87.74108891336526,153.8887378131148
2025-07-14 21:45:00+00:00,114.94,114.76850689709389,87.74108891336526,153.8887378131148
2025-07-14 22:00:00+00:00,107.59,106.93206200495422,79.9046440212256,146.05229292097513
2025-07-14 22:15:00+00:00,107.59,106.67181598361728,79.64439799988865,145.78918647630206
2025-07-14 22:30:00+00:00,107.59,106.66275771815984,79.63533973443121,145.76178733895787
2025-07-14 22:45:00+00:00,107.59,106.66275771815984,79.63533973443121,145.7589565103401
2025-07-14 23:00:00+00:00,102.64,103.77978096973436,76.75236298600574,142.87109403652175
2025-07-14 23:15:00+00:00,102.64,103.7021825894665,76.67476460573788,142.79349565625387
2025-07-14 23:30:00+00:00,102.64,103.7020644954822,76.67464651175358,142.7933775622696
2025-07-14 23:45:00+00:00,102.64,103.69670111093538,76.66928312720675,142.78801417772274
2025-07-15 00:00:00+00:00,92.71,94.12419627888504,67.09677829515641,133.21550934567242
2025-07-15 00:15:00+00:00,92.71,94.12419627888504,67.09677829515641,133.21550934567242
2025-07-15 00:30:00+00:00,92.71,94.12419627888504,67.09677829515641,133.21550934567242
2025-07-15 00:45:00+00:00,92.71,94.12069831906705,67.09328033533842,133.21201138585442
2025-07-15 01:00:00+00:00,88.22,89.05577277148511,62.028354787756484,128.1470858382725
2025-07-15 01:15:00+00:00,88.22,89.05577277148511,62.028354787756484,128.1470858382725
2025-07-15 01:30:00+00:00,88.22,89.05577277148511,62.028354787756484,128.1470858382725
2025-07-15 01:45:00+00:00,88.22,89.05577277148511,62.028354787756484,128.1470858382725
2025-07-15 02:00:00+00:00,87.18,87.9120149892192,60.884597005490576,127.00332805600658
2025-07-15 02:15:00+00:00,87.18,87.9136710003302,60.88625301660157,127.00498406711758
2025-07-15 02:30:00+00:00,87.18,87.9136710003302,60.88625301660157,127.00498406711758
2025-07-15 02:45:00+00:00,87.18,87.91917446940263,60.89175648567401,127.01048753619001
2025-07-15 03:00:00+00:00,93.0,93.56776915188831,66.54035116815969,132.65908221867568
2025-07-15 03:15:00+00:00,93.0,93.58269891858275,66.55528093485412,132.67401198537013
2025-07-15 03:30:00+00:00,93.0,93.60168439417566,66.57426641044704,132.69299746096306
2025-07-15 03:45:00+00:00,93.0,93.63352078802149,66.60610280429286,132.72483385480888
2025-07-15 04:00:00+00:00,110.69,110.00393256770046,82.97651458397183,149.09524563448784
2025-07-15 04:15:00+00:00,110.69,110.24464524055594,83.21722725682731,149.33595830734333
2025-07-15 04:30:00+00:00,110.69,110.31575113632029,83.28833315259166,149.40706420310767
2025-07-15 04:45:00+00:00,110.69,110.40633653336249,83.37891854963387,149.49764960014988
2025-07-15 05:00:00+00:00,113.26,113.96203690077793,86.9346189170493,153.0533499675653
2025-07-15 05:15:00+00:00,113.26,113.81586874853966,86.78845076481103,152.90718181532702
2025-07-15 05:30:00+00:00,113.26,113.647178614463,86.61976063073438,152.73849168125037
2025-07-15 05:45:00+00:00,113.26,113.38601445839048,86.35859647466185,152.47732752517786
2025-07-15 06:00:00+00:00,106.74,106.76718864065542,79.7397706569268,145.8585017074428
2025-07-15 06:15:00+00:00,106.74,106.58024153552222,79.5528235517936,145.67155460230958
2025-07-15 06:30:00+00:00,106.74,106.58769040740953,79.5602724236809,145.67900347419692
2025-07-15 06:45:00+00:00,106.74,106.42019977179473,79.3927817880661,145.51151283858212
2025-07-15 07:00:00+00:00,90.29,91.25662651352434,64.22920852979571,130.34793958031173
2025-07-15 07:15:00+00:00,90.29,91.23376729337303,64.20634930964441,130.32508036016043
2025-07-15 07:30:00+00:00,90.29,91.2042151136838,64.17679712995518,130.2955281804712
2025-07-15 07:45:00+00:00,90.29,90.8804117837616,63.852993800032976,129.97172485054898
2025-07-15 08:00:00+00:00,76.31,78.42435965240118,51.396941668672554,117.51567271918856
2025-07-15 08:15:00+00:00,76.31,78.33727296173227,51.30985497800364,117.41912114548714
2025-07-15 08:30:00+00:00,76.31,78.4214467900346,51.39402880630597,117.48481827150061
2025-07-15 08:45:00+00:00,76.31,78.1918203852445,51.16440240151587,117.20207090852948
2025-07-15 09:00:00+00:00,64.27,66.77963733944453,39.75221935571591,105.78901124688626
2025-07-15 09:15:00+00:00,64.27,66.47907424104312,39.4516562573145,105.4821494427095
2025-07-15 09:30:00+00:00,64.27,66.61838255179909,39.59096456807046,105.61608435460678
2025-07-15 09:45:00+00:00,64.27,66.86987629480576,39.84245831107714,105.85546943137507
2025-07-15 10:00:00+00:00,61.73,62.7264706411378,35.699052657409176,101.67748726889741
2025-07-15 10:15:00+00:00,61.73,62.833222625294816,35.80580464156619,101.76393778530417
2025-07-15 10:30:00+00:00,61.73,63.024858541287664,35.99744055755904,101.93523125825178
2025-07-15 10:45:00+00:00,61.73,63.0928386771334,36.065420693404775,101.9856452075681
2025-07-15 11:00:00+00:00,49.76,51.90356013015011,24.876142146421486,90.7963666605848
2025-07-15 11:15:00+00:00,49.76,52.108851839184084,25.081433855455458,91.00165836961878
2025-07-15 11:30:00+00:00,49.76,52.00177931277117,24.974361329042544,90.87917621163808
2025-07-15 11:45:00+00:00,49.76,51.72976177320539,24.702343789476764,90.6071586720723
2025-07-15 12:00:00+00:00,50.47,49.280744901141176,22.25332691741255,88.1581418000081
2025-07-15 12:15:00+00:00,50.47,49.04402317975681,22.016605196028188,87.91961957707966
2025-07-15 12:30:00+00:00,50.47,50.2571132657447,23.229695282016074,89.13234742663312
2025-07-15 12:45:00+00:00,50.47,52.45652385310894,25.429105869380315,91.33175801399736
2025-07-15 13:00:00+00:00,64.91,55.63456827270075,28.60715028897212,94.50258449479267
2025-07-15 13:15:00+00:00,64.91,55.79775227518221,28.770334291453587,94.63784446621352
2025-07-15 13:30:00+00:00,64.91,56.07417277129851,29.04675478756988,94.9127033810503
2025-07-15 13:45:00+00:00,64.91,56.44705394732692,29.419635963598296,95.27606357153859
2025-07-15 14:00:00+00:00,83.37,73.35083093310196,46.323412949373335,112.17762899902961
2025-07-15 14:15:00+00:00,83.37,74.13790897359286,47.11049098986423,112.94859815879357
2025-07-15 14:30:00+00:00,83.37,74.19689818784465,47.16948020411603,112.9978612648214
2025-07-15 14:45:00+00:00,83.37,74.2270197756513,47.199601791922674,113.02396910341372
2025-07-15 15:00:00+00:00,100.22,88.6282454761911,61.60082749246247,127.40463852259465
2025-07-15 15:15:00+00:00,100.22,88.6233788982577,61.59596091452907,127.39637850827185
2025-07-15 15:30:00+00:00,100.22,88.86723282349583,61.8398148397672,127.6276733179644
2025-07-15 15:45:00+00:00,100.22,88.76936156817077,61.74194358444214,127.47633185566765
2025-07-15 16:00:00+00:00,117.11,105.71753437025576,78.69011638652714,144.40471433468832
2025-07-15 16:15:00+00:00,117.11,106.07140565975709,79.04398767602846,144.72073321599385
2025-07-15 16:30:00+00:00,117.11,106.0146681939365,78.98725021020788,144.66218519628686
2025-07-15 16:45:00+00:00,117.11,106.36675429753225,79.33933631380363,145.01353480455447
2025-07-15 17:00:00+00:00,136.16,118.01172719789464,90.98430921416602,156.62263111711826
2025-07-15 17:15:00+00:00,136.16,118.04009865153122,91.0126806678026,156.6472302827363
2025-07-15 17:30:00+00:00,136.16,118.05568416512402,91.0282661813954,156.660915899709
2025-07-15 17:45:00+00:00,136.16,118.17250195288183,91.1450839691532,156.7594157549153
2025-07-15 18:00:00+00:00,147.62,131.40040396075338,104.37298597702475,169.9510220271694
2025-07-15 18:15:00+00:00,147.62,131.93707347211432,104.9096554883857,170.48769153853033
2025-07-15 18:30:00+00:00,147.62,131.71948582241555,104.69206783868692,170.27010388883156
2025-07-15 18:45:00+00:00,147.62,131.57188250727773,104.54446452354911,170.12250057369374
2025-07-15 19:00:00+00:00,144.83,144.85340240806815,117.82598442433952,183.40402047448416
2025-07-15 19:15:00+00:00,144.83,144.61893221853867,117.59151423481005,183.15069658966655
2025-07-15 19:30:00+00:00,144.83,144.70379850585823,117.6763805221296,183.23264205315576
2025-07-15 19:45:00+00:00,144.83,144.43310148359564,117.40568349986701,182.95597722131066
2025-07-15 20:00:00+00:00,120.52,124.1511168839842,97.12369890025558,162.65669953682658
2025-07-15 20:15:00+00:00,120.52,123.93299730665336,96.90557932292474,162.43857995949574
2025-07-15 20:30:00+00:00,120.52,123.91689983180325,96.88948184807462,162.42248248464563
2025-07-15 20:45:00+00:00,120.52,123.91004133644384,96.88262335271521,162.4090319873166
2025-07-15 21:00:00+00:00,110.6,113.67822926363705,86.65081127990842,152.1712793076805
2025-07-15 21:15:00+00:00,110.6,113.5012889777269,86.47387099399828,151.9657548108837
2025-07-15 21:30:00+00:00,110.6,113.49781092716093,86.4703929434323,151.95035800504974
2025-07-15 21:45:00+00:00,110.6,113.4927486143155,86.46533063058688,151.92325802198326
2025-07-15 22:00:00+00:00,97.93,98.25659395447896,71.22917597075033,136.67269588440058
2025-07-15 22:15:00+00:00,97.93,98.19047930941008,71.16306132568145,136.60658123933172
2025-07-15 22:30:00+00:00,97.93,98.19113892065756,71.16372093692894,136.59288450925078
2025-07-15 22:45:00+00:00,97.93,98.19113892065756,71.16372093692894,136.56035662846057
2025-07-15 23:00:00+00:00,92.89,94.08226084719321,67.05484286346459,132.4433373774262
2025-07-15 23:15:00+00:00,92.89,94.05029447977007,67.02287649604145,132.41137101000305
2025-07-15 23:30:00+00:00,92.89,94.05029447977007,67.02287649604145,132.41137101000305
2025-07-15 23:45:00+00:00,92.89,94.0486185929221,67.02120060919347,132.40969512315507
2025-07-16 00:00:00+00:00,85.63,87.55864746657545,60.531229482846825,125.91972399680844
2025-07-16 00:15:00+00:00,85.63,87.55864746657545,60.531229482846825,125.91972399680844
2025-07-16 00:30:00+00:00,85.63,87.55864746657545,60.531229482846825,125.91972399680844
2025-07-16 00:45:00+00:00,85.63,87.55864746657545,60.531229482846825,125.91972399680844
2025-07-16 01:00:00+00:00,82.27,84.27351989941262,57.246101915683994,122.63459642964561
2025-07-16 01:15:00+00:00,82.27,84.27351989941262,57.246101915683994,122.63459642964561
2025-07-16 01:30:00+00:00,82.27,84.27351989941262,57.246101915683994,122.63459642964561
2025-07-16 01:45:00+00:00,82.27,84.27351989941262,57.246101915683994,122.63459642964561
2025-07-16 02:00:00+00:00,82.94,84.39238085972443,57.3649628759958,122.75345738995742
2025-07-16 02:15:00+00:00,82.94,84.38838492982511,57.36096694609648,122.7494614600581
2025-07-16 02:30:00+00:00,82.94,84.45513360581263,57.42771562208401,122.81621013604563
2025-07-16 02:45:00+00:00,82.94,84.4758508447185,57.44843286098987,122.83692737495149
2025-07-16 03:00:00+00:00,88.98,90.92838842219429,63.90097043846566,129.2894649524273
2025-07-16 03:15:00+00:00,88.98,90.93451567112359,63.907097687394966,129.29559220135658
2025-07-16 03:30:00+00:00,88.98,90.9368503699563,63.90943238622768,129.29792690018928
2025-07-16 03:45:00+00:00,88.98,90.94220883668669,63.91479085295806,129.30328536691968
2025-07-16 04:00:00+00:00,106.05,105.81351461881427,78.78609663508564,144.17459114904727
2025-07-16 04:15:00+00:00,106.05,106.03053943550881,79.00312145178019,144.3916159657418
2025-07-16 04:30:00+00:00,106.05,106.1070262476935,79.07960826396487,144.4681027779265
2025-07-16 04:45:00+00:00,106.05,106.14718458544445,79.11976660171582,144.50826111567744
2025-07-16 05:00:00+00:00,112.86,113.23579632771435,86.20837834398573,151.59687285794735
2025-07-16 05:15:00+00:00,112.86,112.9940400623429,85.96662207861428,151.35511659257588
2025-07-16 05:30:00+00:00,112.86,112.75877425885257,85.73135627512394,151.11985078908555
2025-07-16 05:45:00+00:00,112.86,112.46164964671999,85.43423166299137,150.82272617695298
2025-07-16 06:00:00+00:00,111.66,112.10037848206929,85.07296049834066,150.46145501230228
2025-07-16 06:15:00+00:00,111.66,111.87884377945325,84.85142579572462,150.23992030968623
2025-07-16 06:30:00+00:00,111.66,111.79393860841608,84.76652062468746,150.15501513864908
2025-07-16 06:45:00+00:00,111.66,111.77953973797588,84.75212175424726,150.14061626820887
2025-07-16 07:00:00+00:00,103.18,103.4394548750402,76.41203689131157,141.8005314052732
2025-07-16 07:15:00+00:00,103.18,103.32837447500887,76.30095649128025,141.68945100524186
2025-07-16 07:30:00+00:00,103.18,103.26002187334011,76.23260388961148,141.62109840357311
2025-07-16 07:45:00+00:00,103.18,103.22513015454346,76.19771217081484,141.58620668477647
2025-07-16 08:00:00+00:00,88.93,89.31958929280172,62.2921713090731,127.68066582303472
2025-07-16 08:15:00+00:00,88.93,89.08770002575297,62.06028204202434,127.44877655598596
2025-07-16 08:30:00+00:00,88.93,88.77945478137389,61.75203679764526,127.14053131160688
2025-07-16 08:45:00+00:00,88.93,88.54477776958433,61.5173597858557,126.90585429981732
2025-07-16 09:00:00+00:00,85.5,83.99478797744564,56.967369993717014,122.35586450767863
2025-07-16 09:15:00+00:00,85.5,84.05782344648358,57.030405462754956,122.41889997671657
2025-07-16 09:30:00+00:00,85.5,84.18950717602775,57.16208919229912,122.55058370626074
2025-07-16 09:45:00+00:00,85.5,84.25980919420972,57.2323912104811,122.62088572444272
2025-07-16 10:00:00+00:00,82.8,80.67146521095438,53.644047227225755,119.03254174118737
2025-07-16 10:15:00+00:00,82.8,80.96818604035707,53.94076805662844,119.32926257059006
2025-07-16 10:30:00+00:00,82.8,80.94469179865884,53.91727381493021,119.30576832889183
2025-07-16 10:45:00+00:00,82.8,80.94533829945573,53.9179203157271,119.30641482968872
2025-07-16 11:00:00+00:00,81.76,77.4291792617755,50.40176127804688,115.7902557920085
2025-07-16 11:15:00+00:00,81.76,77.62134593708966,50.59392795336103,115.98242246732265
2025-07-16 11:30:00+00:00,81.76,77.78834935567366,50.760931371945034,116.14942588590665
2025-07-16 11:45:00+00:00,81.76,77.88105712896882,50.853639145240194,116.24213365920181
2025-07-16 12:00:00+00:00,78.61,70.0796424160377,43.052224432309075,108.44071894627069
2025-07-16 12:15:00+00:00,78.61,70.48378489015637,43.456366906427746,108.84486142038936
2025-07-16 12:30:00+00:00,78.61,70.74641375855873,43.718995774830105,109.10749028879172
2025-07-16 12:45:00+00:00,78.61,70.88367913791816,43.85626115418954,109.24475566815116
2025-07-16 13:00:00+00:00,83.81,73.09924498260317,46.07182699887454,111.46032151283616
2025-07-16 13:15:00+00:00,83.81,73.26115172832633,46.2337337445977,111.62222825855932
2025-07-16 13:30:00+00:00,83.81,73.30800629381203,46.2805883100834,111.66908282404502
2025-07-16 13:45:00+00:00,83.81,73.263480936234,46.23606295250538,111.624557466467
2025-07-16 14:00:00+00:00,91.1,83.05413815707684,56.02672017334821,121.41521468730983
2025-07-16 14:15:00+00:00,91.1,83.32757012041462,56.300152136685995,121.68864665064761
2025-07-16 14:30:00+00:00,91.1,83.37200785017899,56.34458986645036,121.73308438041198
2025-07-16 14:45:00+00:00,91.1,83.64471218357056,56.617294199841936,122.00578871380355
2025-07-16 15:00:00+00:00,95.54,93.13869470700578,66.11127672327716,131.49977123723878
2025-07-16 15:15:00+00:00,95.54,93.24082158381249,66.21340360008386,131.60189811404547
2025-07-16 15:30:00+00:00,95.54,93.26433899146934,66.23692100774072,131.62541552170234
2025-07-16 15:45:00+00:00,95.54,92.94441088031479,65.91699289658617,131.30548741054778
2025-07-16 16:00:00+00:00,105.52,100.80653900059403,73.7791210168654,139.16761553082702
2025-07-16 16:15:00+00:00,105.52,101.085660213643,74.05824222991437,139.446736743876
2025-07-16 16:30:00+00:00,105.52,101.4704575302692,74.44303954654058,139.83153406050218
2025-07-16 16:45:00+00:00,105.52,101.47802519885366,74.45060721512503,139.83910172908665
2025-07-16 17:00:00+00:00,125.0,116.16493691637473,89.1375189326461,154.52601344660772
2025-07-16 17:15:00+00:00,125.0,116.27775948700513,89.2503415032765,154.63883601723813
2025-07-16 17:30:00+00:00,125.0,116.24452204080556,89.21710405707694,154.60559857103857
2025-07-16 17:45:00+00:00,125.0,116.35210928592278,89.32469130219415,154.71318581615577
2025-07-16 18:00:00+00:00,143.17,128.22584625747467,101.19842827374605,166.58692278770766
2025-07-16 18:15:00+00:00,143.17,128.4848878337184,101.45746984998978,166.8459643639514
2025-07-16 18:30:00+00:00,143.17,128.5158241957509,101.48840621202227,166.8769007259839
2025-07-16 18:45:00+00:00,143.17,128.39643153481106,101.36901355108243,166.75750806504405
2025-07-16 19:00:00+00:00,134.85,131.76689300150855,104.73947501777992,170.12796953174154
2025-07-16 19:15:00+00:00,134.85,131.54863469684346,104.52121671311484,169.90971122707646
2025-07-16 19:30:00+00:00,134.85,131.34131340964686,104.31389542591823,169.70238993987985
2025-07-16 19:45:00+00:00,134.85,131.26930776403665,104.24188978030803,169.63038429426965
2025-07-16 20:00:00+00:00,116.44,121.27040713287539,94.24298914914677,159.63148366310838
2025-07-16 20:15:00+00:00,116.44,121.06535662048486,94.03793863675624,159.42643315071786
2025-07-16 20:30:00+00:00,116.44,121.04393124944309,94.01651326571447,159.40500777967608
2025-07-16 20:45:00+00:00,116.44,121.02833963683295,94.00092165310433,159.38941616706595
2025-07-16 21:00:00+00:00,108.94,110.18330966275586,83.15589167902723,148.54438619298884
2025-07-16 21:15:00+00:00,108.94,110.04487753156185,83.01745954783323,148.40595406179483
2025-07-16 21:30:00+00:00,108.94,110.04667500520253,83.0192570214739,148.40775153543552
2025-07-16 21:45:00+00:00,108.94,110.04040619947284,83.01298821574422,148.40148272970583
2025-07-16 22:00:00+00:00,105.09,103.6587621027101,76.63134411898147,142.0198386329431
2025-07-16 22:15:00+00:00,105.09,103.56381306061913,76.5363950768905,141.9248895908521
2025-07-16 22:30:00+00:00,105.09,103.56447267186661,76.53705468813799,141.9255492020996
2025-07-16 22:45:00+00:00,105.09,103.53134213206462,76.503924148336,141.89241866229762
2025-07-16 23:00:00+00:00,100.09,97.75394790723124,70.72652992350261,136.11502443746423
2025-07-16 23:15:00+00:00,100.09,97.74559634761302,70.71817836388439,136.106672877846
2025-07-16 23:30:00+00:00,100.09,97.74392046076505,70.71650247703643,136.10499699099805
2025-07-16 23:45:00+00:00,100.09,97.74392046076505,70.71650247703643,136.10499699099805
2025-07-17 00:00:00+00:00,91.7,89.57418179735865,62.54676381363002,127.93525832759164
2025-07-17 00:15:00+00:00,91.7,89.57781929998795,62.550401316259325,127.93889583022094
2025-07-17 00:30:00+00:00,91.7,89.57781929998795,62.550401316259325,127.93889583022094
2025-07-17 00:45:00+00:00,91.7,89.57781929998795,62.550401316259325,127.93889583022094
2025-07-17 01:00:00+00:00,89.3,84.16631204024569,57.13889405651706,122.52738857047868
2025-07-17 01:15:00+00:00,89.3,84.16631204024569,57.13889405651706,122.52738857047868
2025-07-17 01:30:00+00:00,89.3,84.16631204024569,57.13889405651706,122.52738857047868
2025-07-17 01:45:00+00:00,89.3,84.16631204024569,57.13889405651706,122.52738857047868
2025-07-17 02:00:00+00:00,90.21,85.76906612674759,58.74164814301896,124.13014265698058
2025-07-17 02:15:00+00:00,90.21,85.76906612674759,58.74164814301896,124.13014265698058
2025-07-17 02:30:00+00:00,90.21,85.76906612674759,58.74164814301896,124.13014265698058
2025-07-17 02:45:00+00:00,90.21,85.76906612674759,58.74164814301896,124.13014265698058
2025-07-17 03:00:00+00:00,93.89,89.03591116204285,62.008493178314225,127.39698769227584
2025-07-17 03:15:00+00:00,93.89,89.07613776811779,62.048719784389164,127.43721429835078
2025-07-17 03:30:00+00:00,93.89,89.0784724669505,62.051054483221876,127.4395489971835
2025-07-17 03:45:00+00:00,93.89,89.08105856788801,62.05364058415938,127.442135098121
2025-07-17 04:00:00+00:00,108.91,104.40263047910489,77.37521249537626,142.76370700933788
2025-07-17 04:15:00+00:00,108.91,104.59621456641584,77.56879658268721,142.95729109664882
2025-07-17 04:30:00+00:00,108.91,104.63471193520635,77.60729395147773,142.99578846543935
2025-07-17 04:45:00+00:00,108.91,104.7184367570471,77.69101877331848,143.0795132872801
2025-07-17 05:00:00+00:00,114.11,110.71141328799881,83.68399530427018,149.07248981823182
2025-07-17 05:15:00+00:00,114.11,110.95656397247,83.92914598874137,149.317640502703
2025-07-17 05:30:00+00:00,114.11,111.07868053635684,84.05126255262822,149.43975706658983
2025-07-17 05:45:00+00:00,114.11,110.70359312630498,83.67617514257635,149.06466965653797
2025-07-17 06:00:00+00:00,105.92,106.2800364059035,79.25261842217488,144.6411129361365
2025-07-17 06:15:00+00:00,105.92,106.23535713765803,79.2079391539294,144.596433667891
2025-07-17 06:30:00+00:00,105.92,106.02385046273201,78.99643247900339,144.384926992965
2025-07-17 06:45:00+00:00,105.92,105.87028568567592,78.8428677019473,144.23136221590892
2025-07-17 07:00:00+00:00,93.1,93.8500587651623,66.82264078143368,132.2111352953953
2025-07-17 07:15:00+00:00,93.1,93.69269575763907,66.66527777391045,132.05377228787205
2025-07-17 07:30:00+00:00,93.1,93.69186606932766,66.66444808559903,132.05294259956065
2025-07-17 07:45:00+00:00,93.1,93.7455253184448,66.71810733471618,132.1066018486778
2025-07-17 08:00:00+00:00,85.0,84.38953890701477,57.36212092328614,122.75061543724776
2025-07-17 08:15:00+00:00,85.0,84.30851974636606,57.281101762637434,122.66959627659905
2025-07-17 08:30:00+00:00,85.0,84.31074437222449,57.283326388495865,122.67182090245748
2025-07-17 08:45:00+00:00,85.0,84.24298878329967,57.21557079957104,122.60406531353266
2025-07-17 09:00:00+00:00,77.07,77.19118672453405,50.16376874080542,115.55226325476704
2025-07-17 09:15:00+00:00,77.07,77.19035885928757,50.162940875558945,115.55143538952056
2025-07-17 09:30:00+00:00,77.07,77.19035885928757,50.162940875558945,115.55143538952056
2025-07-17 09:45:00+00:00,77.07,77.23469817808584,50.20728019435721,115.59577470831883
2025-07-17 10:00:00+00:00,70.17,71.61580348506232,44.58838550133369,109.97688001529531
2025-07-17 10:15:00+00:00,70.17,71.28537060100564,44.25795261727701,109.64644713123863
2025-07-17 10:30:00+00:00,70.17,71.21124821631228,44.18383023258366,109.57232474654528
2025-07-17 10:45:00+00:00,70.17,71.16408230387498,44.13666432014635,109.52515883410797
2025-07-17 11:00:00+00:00,67.76,57.755021992685805,30.72760400895718,96.1160985229188
2025-07-17 11:15:00+00:00,67.76,58.09021110938956,31.06279312566093,96.45128763962255
2025-07-17 11:30:00+00:00,67.76,58.949934953786034,31.92251697005741,97.31101148401902
2025-07-17 11:45:00+00:00,67.76,59.06372488072671,32.036306896998084,97.4248014109597
2025-07-17 12:00:00+00:00,57.1,54.88763066395914,27.860212680230518,93.24870719419214
2025-07-17 12:15:00+00:00,57.1,55.34109073820395,28.313672754475327,93.70216726843694
2025-07-17 12:30:00+00:00,57.1,55.617779587948206,28.59036160421958,93.9788561181812
2025-07-17 12:45:00+00:00,57.1,55.780246644439906,28.75282866071128,94.14132317467289
2025-07-17 13:00:00+00:00,71.34,70.82195372890895,43.794535745180326,109.18303025914194
2025-07-17 13:15:00+00:00,71.34,70.93639855179629,43.90898056806766,109.29747508202928
2025-07-17 13:30:00+00:00,71.34,71.13839938178003,44.11098139805141,109.49947591201303
2025-07-17 13:45:00+00:00,71.34,70.92617334629588,43.89875536256726,109.28724987652888
2025-07-17 14:00:00+00:00,88.48,78.29014857123869,51.26273058751006,116.65122510147168
2025-07-17 14:15:00+00:00,88.48,78.48070086055843,51.4532828768298,116.84177739079142
2025-07-17 14:30:00+00:00,88.48,78.65637471930197,51.62895673557334,117.01745124953496
2025-07-17 14:45:00+00:00,88.48,78.66582268130878,51.63840469758016,117.02689921154177
2025-07-17 15:00:00+00:00,94.73,85.97341172304019,58.94599373931156,124.33448825327318
2025-07-17 15:15:00+00:00,94.73,85.95395595746123,58.92653797373261,124.31503248769422
2025-07-17 15:30:00+00:00,94.73,85.83538716385925,58.80796918013063,124.19646369409224
2025-07-17 15:45:00+00:00,94.73,85.79420002793267,58.76678204420405,124.15527655816567
2025-07-17 16:00:00+00:00,112.75,98.12966463560984,71.10224665188122,136.49074116584285
2025-07-17 16:15:00+00:00,112.75,98.12658522911303,71.09916724538441,136.48766175934603
2025-07-17 16:30:00+00:00,112.75,98.25877942361136,71.23136143988273,136.61985595384436
2025-07-17 16:45:00+00:00,112.75,98.25462396406448,71.22720598033585,136.61570049429747
2025-07-17 17:00:00+00:00,128.76,114.1248629934311,87.09744500970247,152.4859395236641
2025-07-17 17:15:00+00:00,128.76,114.19727570155818,87.16985771782956,152.55835223179116
2025-07-17 17:30:00+00:00,128.76,114.02583540688224,86.99841742315361,152.38691193711523
2025-07-17 17:45:00+00:00,128.76,113.90094433691982,86.8735263531912,152.2620208671528
2025-07-17 18:00:00+00:00,139.96,126.02347769317072,98.9960597094421,164.3845542234037
2025-07-17 18:15:00+00:00,139.96,125.93686769234056,98.90944970861193,164.29794422257356
2025-07-17 18:30:00+00:00,139.96,125.91732113210789,98.88990314837926,164.27839766234086
2025-07-17 18:45:00+00:00,139.96,125.9236033375953,98.89618535386667,164.2846798678283
2025-07-17 19:00:00+00:00,134.5,133.43750630376957,106.41008832004094,171.79858283400256
2025-07-17 19:15:00+00:00,134.5,133.20398702431973,106.1765690405911,171.56506355455272
