,15min cena (EUR/MWh),0,charge,discharge,soc_start,soc_end
2025-07-09 19:15:00+00:00,137.6,,0.0,7.500000000000001,34.21052631578947,26.31578947368421
2025-07-09 19:30:00+00:00,137.6,,0.0,12.5,26.31578947368421,13.157894736842104
2025-07-09 19:45:00+00:00,137.6,,0.0,12.5,13.157894736842104,0.0
2025-07-09 20:00:00+00:00,117.58,,0.0,0.0,0.0,-0.0
2025-07-09 20:15:00+00:00,117.58,,0.0,-0.0,-0.0,-0.0
2025-07-09 20:30:00+00:00,117.58,,0.0,0.0,-0.0,-0.0
2025-07-09 20:45:00+00:00,117.58,,0.0,0.0,-0.0,-0.0
2025-07-09 21:00:00+00:00,104.57,,0.0,0.0,-0.0,-0.0
2025-07-09 21:15:00+00:00,104.57,,0.0,0.0,-0.0,-0.0
2025-07-09 21:30:00+00:00,104.57,,0.0,0.0,-0.0,0.0
2025-07-09 21:45:00+00:00,104.57,,0.0,-0.0,0.0,0.0
2025-07-09 22:00:00+00:00,100.91,,0.0,-0.0,0.0,-0.0
2025-07-09 22:15:00+00:00,100.91,,0.0,0.0,-0.0,-0.0
2025-07-09 22:30:00+00:00,100.91,,0.0,0.0,-0.0,0.0
2025-07-09 22:45:00+00:00,100.91,,0.0,-0.0,0.0,0.0
2025-07-09 23:00:00+00:00,95.73,,0.0,0.0,0.0,-0.0
2025-07-09 23:15:00+00:00,95.73,,0.0,-0.0,-0.0,-0.0
2025-07-09 23:30:00+00:00,95.73,,0.0,0.0,-0.0,0.0
2025-07-09 23:45:00+00:00,95.73,,0.0,0.0,0.0,0.0
2025-07-10 00:00:00+00:00,89.1,7459.068618421054,0.0,0.0,0.0,0.0
2025-07-10 00:15:00+00:00,89.1,,0.0,0.0,0.0,-0.0
2025-07-10 00:30:00+00:00,89.1,,0.0,0.0,-0.0,-0.0
2025-07-10 00:45:00+00:00,89.1,,0.0,0.0,-0.0,-0.0
2025-07-10 01:00:00+00:00,86.4,,12.5,0.0,-0.0,11.875
2025-07-10 01:15:00+00:00,86.4,,12.5,0.0,11.875,23.75
2025-07-10 01:30:00+00:00,86.4,,12.5,0.0,23.75,35.625
2025-07-10 01:45:00+00:00,86.4,,12.5,0.0,35.625,47.5
2025-07-10 02:00:00+00:00,87.77,,0.0,0.0,47.5,47.5
2025-07-10 02:15:00+00:00,87.77,,0.0,0.0,47.5,47.5
2025-07-10 02:30:00+00:00,87.77,,0.0,0.0,47.5,47.5
2025-07-10 02:45:00+00:00,87.77,,0.0,0.0,47.5,47.5
2025-07-10 03:00:00+00:00,98.5,,0.0,0.0,47.5,47.5
2025-07-10 03:15:00+00:00,98.5,,0.0,0.0,47.5,47.5
2025-07-10 03:30:00+00:00,98.5,,0.0,0.0,47.5,47.5
2025-07-10 03:45:00+00:00,98.5,,0.0,0.0,47.5,47.5
2025-07-10 04:00:00+00:00,107.29,,0.0,0.0,47.5,47.5
2025-07-10 04:15:00+00:00,107.29,,0.0,0.0,47.5,47.5
2025-07-10 04:30:00+00:00,107.29,,0.0,0.0,47.5,47.5
2025-07-10 04:45:00+00:00,107.29,,0.0,0.0,47.5,47.5
2025-07-10 05:00:00+00:00,107.57,,0.0,12.5,47.5,34.3421052631579
2025-07-10 05:15:00+00:00,107.57,,0.0,12.5,34.3421052631579,21.184210526315795
2025-07-10 05:30:00+00:00,107.57,,0.0,12.5,21.184210526315795,8.02631578947369
2025-07-10 05:45:00+00:00,107.57,,0.0,7.625000000000006,8.02631578947369,0.0
2025-07-10 06:00:00+00:00,104.93,,0.0,0.0,0.0,-0.0
2025-07-10 06:15:00+00:00,104.93,,0.0,0.0,-0.0,-0.0
2025-07-10 06:30:00+00:00,104.93,,0.0,-0.0,-0.0,0.0
2025-07-10 06:45:00+00:00,104.93,,0.0,-0.0,0.0,-0.0
2025-07-10 07:00:00+00:00,88.28,,0.0,0.0,-0.0,-0.0
2025-07-10 07:15:00+00:00,88.28,,0.0,0.0,-0.0,0.0
2025-07-10 07:30:00+00:00,88.28,,0.0,0.0,0.0,-0.0
2025-07-10 07:45:00+00:00,88.28,,0.0,-0.0,-0.0,0.0
2025-07-10 08:00:00+00:00,79.62,,0.0,0.0,0.0,-0.0
2025-07-10 08:15:00+00:00,79.62,,0.0,0.0,-0.0,-0.0
2025-07-10 08:30:00+00:00,79.62,,0.0,0.0,-0.0,-0.0
2025-07-10 08:45:00+00:00,79.62,,0.0,0.0,-0.0,-0.0
2025-07-10 09:00:00+00:00,65.33,,-0.0,0.0,-0.0,-0.0
2025-07-10 09:15:00+00:00,65.33,,0.0,0.0,-0.0,-0.0
2025-07-10 09:30:00+00:00,65.33,,-0.0,0.0,-0.0,-0.0
2025-07-10 09:45:00+00:00,65.33,,0.0,0.0,-0.0,0.0
2025-07-10 10:00:00+00:00,45.17,,0.0,0.0,0.0,-0.0
2025-07-10 10:15:00+00:00,45.17,,0.0,0.0,-0.0,-0.0
2025-07-10 10:30:00+00:00,45.17,,5.2631578947368425,0.0,-0.0,5.0
2025-07-10 10:45:00+00:00,45.17,,0.0,0.0,5.0,5.0
2025-07-10 11:00:00+00:00,39.34,,12.5,0.0,5.0,16.875
2025-07-10 11:15:00+00:00,39.34,,12.5,0.0,16.875,28.75
2025-07-10 11:30:00+00:00,39.34,,12.5,0.0,28.75,40.625
2025-07-10 11:45:00+00:00,39.34,,12.5,0.0,40.625,52.5
2025-07-10 12:00:00+00:00,39.25,,12.5,0.0,52.5,64.375
2025-07-10 12:15:00+00:00,39.25,,12.5,0.0,64.375,76.25
2025-07-10 12:30:00+00:00,39.25,,12.5,0.0,76.25,88.125
2025-07-10 12:45:00+00:00,39.25,,12.5,0.0,88.125,100.0
2025-07-10 13:00:00+00:00,56.39,,0.0,0.0,100.0,100.0
2025-07-10 13:15:00+00:00,56.39,,0.0,0.0,100.0,100.0
2025-07-10 13:30:00+00:00,56.39,,0.0,0.0,100.0,100.0
2025-07-10 13:45:00+00:00,56.39,,-0.0,0.0,100.0,100.0
2025-07-10 14:00:00+00:00,76.55,,0.0,0.0,100.0,100.0
2025-07-10 14:15:00+00:00,76.55,,0.0,0.0,100.0,100.0
2025-07-10 14:30:00+00:00,76.55,,0.0,0.0,100.0,100.0
2025-07-10 14:45:00+00:00,76.55,,0.0,0.0,100.0,100.0
2025-07-10 15:00:00+00:00,86.99,,0.0,0.0,100.0,100.0
2025-07-10 15:15:00+00:00,86.99,,0.0,0.0,100.0,100.0
2025-07-10 15:30:00+00:00,86.99,,0.0,0.0,100.0,100.0
2025-07-10 15:45:00+00:00,86.99,,0.0,-0.0,100.0,100.0
2025-07-10 16:00:00+00:00,100.03,,0.0,0.0,100.0,100.0
2025-07-10 16:15:00+00:00,100.03,,0.0,-0.0,100.0,100.0
2025-07-10 16:30:00+00:00,100.03,,0.0,0.0,100.0,100.0
2025-07-10 16:45:00+00:00,100.03,,-0.0,0.0,100.0,100.0
2025-07-10 17:00:00+00:00,112.59,,0.0,0.0,100.0,100.0
2025-07-10 17:15:00+00:00,112.59,,0.0,0.0,100.0,100.0
2025-07-10 17:30:00+00:00,112.59,,0.0,0.0,100.0,100.0
2025-07-10 17:45:00+00:00,112.59,,0.0,0.0,100.0,100.0
2025-07-10 18:00:00+00:00,132.34,,0.0,12.5,100.0,86.84210526315789
2025-07-10 18:15:00+00:00,132.34,,0.0,12.5,86.84210526315789,73.68421052631578
2025-07-10 18:30:00+00:00,132.34,,0.0,12.5,73.68421052631578,60.52631578947368
2025-07-10 18:45:00+00:00,132.34,,0.0,12.5,60.52631578947368,47.368421052631575
2025-07-10 19:00:00+00:00,132.27,,0.0,12.5,47.368421052631575,34.21052631578947
2025-07-10 19:15:00+00:00,132.27,,0.0,7.500000000000001,34.21052631578947,26.31578947368421
2025-07-10 19:30:00+00:00,132.27,,0.0,12.5,26.31578947368421,13.157894736842104
2025-07-10 19:45:00+00:00,132.27,,0.0,12.5,13.157894736842104,-0.0
2025-07-10 20:00:00+00:00,120.31,,0.0,0.0,-0.0,-0.0
2025-07-10 20:15:00+00:00,120.31,,0.0,0.0,-0.0,-0.0
2025-07-10 20:30:00+00:00,120.31,,0.0,0.0,-0.0,-0.0
2025-07-10 20:45:00+00:00,120.31,,0.0,0.0,-0.0,0.0
2025-07-10 21:00:00+00:00,107.33,,0.0,0.0,0.0,-0.0
2025-07-10 21:15:00+00:00,107.33,,0.0,0.0,-0.0,-0.0
2025-07-10 21:30:00+00:00,107.33,,-0.0,0.0,-0.0,0.0
2025-07-10 21:45:00+00:00,107.33,,0.0,-0.0,0.0,0.0
2025-07-10 22:00:00+00:00,103.55,,0.0,-0.0,0.0,-0.0
2025-07-10 22:15:00+00:00,103.55,,0.0,0.0,-0.0,-0.0
2025-07-10 22:30:00+00:00,103.55,,0.0,0.0,-0.0,0.0
2025-07-10 22:45:00+00:00,103.55,,0.0,-0.0,0.0,0.0
2025-07-10 23:00:00+00:00,98.01,,0.0,0.0,0.0,-0.0
2025-07-10 23:15:00+00:00,98.01,,0.0,-0.0,-0.0,-0.0
2025-07-10 23:30:00+00:00,98.01,,0.0,0.0,-0.0,0.0
2025-07-10 23:45:00+00:00,98.01,,0.0,0.0,0.0,0.0
2025-07-11 00:00:00+00:00,93.32,6387.976315789474,0.0,0.0,0.0,0.0
2025-07-11 00:15:00+00:00,93.32,,0.0,0.0,0.0,-0.0
2025-07-11 00:30:00+00:00,93.32,,0.0,0.0,-0.0,-0.0
2025-07-11 00:45:00+00:00,93.32,,0.0,0.0,-0.0,-0.0
2025-07-11 01:00:00+00:00,89.8,,0.0,0.0,-0.0,-0.0
2025-07-11 01:15:00+00:00,89.8,,0.0,0.0,-0.0,-0.0
2025-07-11 01:30:00+00:00,89.8,,0.0,0.0,-0.0,-0.0
2025-07-11 01:45:00+00:00,89.8,,0.0,0.0,-0.0,-0.0
2025-07-11 02:00:00+00:00,90.67,,0.0,0.0,-0.0,-0.0
2025-07-11 02:15:00+00:00,90.67,,0.0,0.0,-0.0,-0.0
2025-07-11 02:30:00+00:00,90.67,,0.0,0.0,-0.0,-0.0
2025-07-11 02:45:00+00:00,90.67,,0.0,0.0,-0.0,-0.0
2025-07-11 03:00:00+00:00,95.58,,0.0,0.0,-0.0,-0.0
2025-07-11 03:15:00+00:00,95.58,,0.0,0.0,-0.0,-0.0
2025-07-11 03:30:00+00:00,95.58,,0.0,0.0,-0.0,-0.0
2025-07-11 03:45:00+00:00,95.58,,0.0,0.0,-0.0,-0.0
2025-07-11 04:00:00+00:00,104.78,,0.0,0.0,-0.0,-0.0
2025-07-11 04:15:00+00:00,104.78,,0.0,0.0,-0.0,-0.0
2025-07-11 04:30:00+00:00,104.78,,0.0,-0.0,-0.0,-0.0
2025-07-11 04:45:00+00:00,104.78,,0.0,0.0,-0.0,-0.0
2025-07-11 05:00:00+00:00,102.99,,0.0,0.0,-0.0,-0.0
2025-07-11 05:15:00+00:00,102.99,,0.0,0.0,-0.0,-0.0
2025-07-11 05:30:00+00:00,102.99,,0.0,0.0,-0.0,-0.0
2025-07-11 05:45:00+00:00,102.99,,0.0,0.0,-0.0,0.0
2025-07-11 06:00:00+00:00,101.96,,0.0,0.0,0.0,-0.0
2025-07-11 06:15:00+00:00,101.96,,0.0,0.0,-0.0,-0.0
2025-07-11 06:30:00+00:00,101.96,,0.0,-0.0,-0.0,0.0
2025-07-11 06:45:00+00:00,101.96,,0.0,-0.0,0.0,-0.0
2025-07-11 07:00:00+00:00,92.19,,0.0,0.0,-0.0,-0.0
2025-07-11 07:15:00+00:00,92.19,,0.0,0.0,-0.0,0.0
2025-07-11 07:30:00+00:00,92.19,,0.0,0.0,0.0,-0.0
2025-07-11 07:45:00+00:00,92.19,,0.0,-0.0,-0.0,0.0
2025-07-11 08:00:00+00:00,81.38,,0.0,-0.0,0.0,-0.0
2025-07-11 08:15:00+00:00,81.38,,0.0,0.0,-0.0,-0.0
2025-07-11 08:30:00+00:00,81.38,,0.0,0.0,-0.0,-0.0
2025-07-11 08:45:00+00:00,81.38,,0.0,0.0,-0.0,0.0
2025-07-11 09:00:00+00:00,71.53,,0.0,0.0,0.0,-0.0
2025-07-11 09:15:00+00:00,71.53,,0.0,0.0,-0.0,-0.0
2025-07-11 09:30:00+00:00,71.53,,0.0,0.0,-0.0,-0.0
2025-07-11 09:45:00+00:00,71.53,,0.0,0.0,-0.0,-0.0
2025-07-11 10:00:00+00:00,61.66,,0.0,0.0,-0.0,-0.0
2025-07-11 10:15:00+00:00,61.66,,0.0,0.0,-0.0,-0.0
2025-07-11 10:30:00+00:00,61.66,,-0.0,0.0,-0.0,-0.0
2025-07-11 10:45:00+00:00,61.66,,0.0,0.0,-0.0,0.0
2025-07-11 11:00:00+00:00,41.05,,12.5,0.0,0.0,11.875
2025-07-11 11:15:00+00:00,41.05,,12.5,0.0,11.875,23.75
2025-07-11 11:30:00+00:00,41.05,,12.5,0.0,23.75,35.625
2025-07-11 11:45:00+00:00,41.05,,12.5,0.0,35.625,47.5
2025-07-11 12:00:00+00:00,32.04,,12.5,0.0,47.5,59.375
2025-07-11 12:15:00+00:00,32.04,,12.5,0.0,59.375,71.25
2025-07-11 12:30:00+00:00,32.04,,12.5,0.0,71.25,83.125
2025-07-11 12:45:00+00:00,32.04,,12.5,0.0,83.125,95.0
2025-07-11 13:00:00+00:00,50.0,,0.0,0.0,95.0,95.0
2025-07-11 13:15:00+00:00,50.0,,5.263157894736782,0.0,95.0,99.99999999999994
2025-07-11 13:30:00+00:00,50.0,,0.0,0.0,99.99999999999994,99.99999999999994
2025-07-11 13:45:00+00:00,50.0,,5.983517774821896e-14,0.0,99.99999999999994,100.0
2025-07-11 14:00:00+00:00,70.94,,0.0,0.0,100.0,100.0
2025-07-11 14:15:00+00:00,70.94,,0.0,0.0,100.0,100.0
2025-07-11 14:30:00+00:00,70.94,,0.0,-0.0,100.0,100.0
2025-07-11 14:45:00+00:00,70.94,,0.0,0.0,100.0,100.0
2025-07-11 15:00:00+00:00,95.0,,0.0,0.0,100.0,100.0
2025-07-11 15:15:00+00:00,95.0,,0.0,0.0,100.0,100.0
2025-07-11 15:30:00+00:00,95.0,,0.0,0.0,100.0,100.0
2025-07-11 15:45:00+00:00,95.0,,0.0,-0.0,100.0,100.0
2025-07-11 16:00:00+00:00,105.88,,0.0,-0.0,100.0,100.0
2025-07-11 16:15:00+00:00,105.88,,0.0,-0.0,100.0,100.0
2025-07-11 16:30:00+00:00,105.88,,0.0,0.0,100.0,100.0
2025-07-11 16:45:00+00:00,105.88,,0.0,0.0,100.0,100.0
2025-07-11 17:00:00+00:00,112.89,,0.0,0.0,100.0,100.0
2025-07-11 17:15:00+00:00,112.89,,0.0,0.0,100.0,100.0
2025-07-11 17:30:00+00:00,112.89,,0.0,0.0,100.0,100.0
2025-07-11 17:45:00+00:00,112.89,,0.0,0.0,100.0,100.0
2025-07-11 18:00:00+00:00,120.83,,0.0,12.5,100.0,86.84210526315789
2025-07-11 18:15:00+00:00,120.83,,0.0,12.5,86.84210526315789,73.68421052631578
2025-07-11 18:30:00+00:00,120.83,,0.0,12.5,73.68421052631578,60.52631578947368
2025-07-11 18:45:00+00:00,120.83,,0.0,12.5,60.52631578947368,47.368421052631575
2025-07-11 19:00:00+00:00,117.01,,0.0,12.5,47.368421052631575,34.21052631578947
2025-07-11 19:15:00+00:00,117.01,,0.0,7.500000000000001,34.21052631578947,26.31578947368421
2025-07-11 19:30:00+00:00,117.01,,0.0,12.5,26.31578947368421,13.157894736842104
2025-07-11 19:45:00+00:00,117.01,,0.0,12.5,13.157894736842104,0.0
2025-07-11 20:00:00+00:00,109.68,,0.0,0.0,0.0,-0.0
2025-07-11 20:15:00+00:00,109.68,,0.0,0.0,-0.0,-0.0
2025-07-11 20:30:00+00:00,109.68,,0.0,0.0,-0.0,-0.0
2025-07-11 20:45:00+00:00,109.68,,0.0,0.0,-0.0,-0.0
2025-07-11 21:00:00+00:00,103.13,,0.0,0.0,-0.0,-0.0
2025-07-11 21:15:00+00:00,103.13,,0.0,0.0,-0.0,-0.0
2025-07-11 21:30:00+00:00,103.13,,0.0,0.0,-0.0,-0.0
2025-07-11 21:45:00+00:00,103.13,,0.0,0.0,-0.0,-0.0
2025-07-11 22:00:00+00:00,112.0,,0.0,-0.0,-0.0,-0.0
2025-07-11 22:15:00+00:00,112.0,,0.0,0.0,-0.0,-0.0
2025-07-11 22:30:00+00:00,112.0,,0.0,0.0,-0.0,-0.0
2025-07-11 22:45:00+00:00,112.0,,0.0,0.0,-0.0,-0.0
2025-07-11 23:00:00+00:00,104.43,,0.0,0.0,-0.0,-0.0
2025-07-11 23:15:00+00:00,104.43,,0.0,0.0,-0.0,0.0
2025-07-11 23:30:00+00:00,104.43,,0.0,0.0,0.0,-0.0
2025-07-11 23:45:00+00:00,104.43,,0.0,0.0,-0.0,0.0
2025-07-12 00:00:00+00:00,103.56,10811.776315789473,0.0,0.0,0.0,0.0
2025-07-12 00:15:00+00:00,103.56,,0.0,-0.0,0.0,-0.0
2025-07-12 00:30:00+00:00,103.56,,0.0,0.0,-0.0,-0.0
2025-07-12 00:45:00+00:00,103.56,,0.0,0.0,-0.0,0.0
2025-07-12 01:00:00+00:00,97.52,,0.0,0.0,0.0,-0.0
2025-07-12 01:15:00+00:00,97.52,,0.0,-0.0,-0.0,0.0
2025-07-12 01:30:00+00:00,97.52,,0.0,-0.0,0.0,-0.0
2025-07-12 01:45:00+00:00,97.52,,0.0,0.0,-0.0,-0.0
2025-07-12 02:00:00+00:00,93.47,,0.0,0.0,-0.0,-0.0
2025-07-12 02:15:00+00:00,93.47,,0.0,0.0,-0.0,-0.0
2025-07-12 02:30:00+00:00,93.47,,0.0,0.0,-0.0,-0.0
2025-07-12 02:45:00+00:00,93.47,,0.0,0.0,-0.0,-0.0
2025-07-12 03:00:00+00:00,89.89,,0.0,0.0,-0.0,-0.0
2025-07-12 03:15:00+00:00,89.89,,0.0,0.0,-0.0,-0.0
2025-07-12 03:30:00+00:00,89.89,,0.0,0.0,-0.0,0.0
2025-07-12 03:45:00+00:00,89.89,,0.0,-0.0,0.0,0.0
2025-07-12 04:00:00+00:00,85.09,,0.0,0.0,0.0,-0.0
2025-07-12 04:15:00+00:00,85.09,,0.0,0.0,-0.0,-0.0
2025-07-12 04:30:00+00:00,85.09,,0.0,0.0,-0.0,-0.0
2025-07-12 04:45:00+00:00,85.09,,0.0,0.0,-0.0,-0.0
2025-07-12 05:00:00+00:00,87.79,,0.0,0.0,-0.0,-0.0
2025-07-12 05:15:00+00:00,87.79,,0.0,-0.0,-0.0,-0.0
2025-07-12 05:30:00+00:00,87.79,,0.0,0.0,-0.0,-0.0
2025-07-12 05:45:00+00:00,87.79,,0.0,0.0,-0.0,0.0
2025-07-12 06:00:00+00:00,82.96,,0.0,0.0,0.0,-0.0
2025-07-12 06:15:00+00:00,82.96,,0.0,0.0,-0.0,-0.0
2025-07-12 06:30:00+00:00,82.96,,0.0,-0.0,-0.0,0.0
2025-07-12 06:45:00+00:00,82.96,,0.0,-0.0,0.0,0.0
2025-07-12 07:00:00+00:00,60.06,,0.0,0.0,0.0,-0.0
2025-07-12 07:15:00+00:00,60.06,,-0.0,0.0,-0.0,0.0
2025-07-12 07:30:00+00:00,60.06,,0.0,0.0,0.0,-0.0
2025-07-12 07:45:00+00:00,60.06,,0.0,-0.0,-0.0,0.0
2025-07-12 08:00:00+00:00,18.19,,0.0,-0.0,0.0,-0.0
2025-07-12 08:15:00+00:00,18.19,,0.0,0.0,-0.0,0.0
2025-07-12 08:30:00+00:00,18.19,,0.0,-0.0,0.0,0.0
2025-07-12 08:45:00+00:00,18.19,,0.0,-0.0,0.0,0.0
2025-07-12 09:00:00+00:00,3.0,,-0.0,0.0,0.0,-0.0
2025-07-12 09:15:00+00:00,3.0,,0.0,0.0,-0.0,0.0
2025-07-12 09:30:00+00:00,3.0,,0.0,0.0,0.0,-0.0
2025-07-12 09:45:00+00:00,3.0,,0.0,0.0,-0.0,-0.0
2025-07-12 10:00:00+00:00,0.22,,0.0,0.0,-0.0,-0.0
2025-07-12 10:15:00+00:00,0.22,,0.0,0.0,-0.0,-0.0
2025-07-12 10:30:00+00:00,0.22,,0.0,0.0,-0.0,-0.0
2025-07-12 10:45:00+00:00,0.22,,0.0,0.0,-0.0,-0.0
2025-07-12 11:00:00+00:00,0.0,,12.5,0.0,-0.0,11.875
2025-07-12 11:15:00+00:00,0.0,,12.5,0.0,11.875,23.75
2025-07-12 11:30:00+00:00,0.0,,12.5,0.0,23.75,35.625
2025-07-12 11:45:00+00:00,0.0,,12.5,0.0,35.625,47.5
2025-07-12 12:00:00+00:00,0.0,,12.5,0.0,47.5,59.375
2025-07-12 12:15:00+00:00,0.0,,12.5,0.0,59.375,71.25
2025-07-12 12:30:00+00:00,0.0,,12.5,0.0,71.25,83.125
2025-07-12 12:45:00+00:00,0.0,,12.5,0.0,83.125,95.0
2025-07-12 13:00:00+00:00,0.22,,0.0,0.0,95.0,95.0
2025-07-12 13:15:00+00:00,0.22,,0.0,0.0,95.0,95.0
2025-07-12 13:30:00+00:00,0.22,,0.0,0.0,95.0,95.0
2025-07-12 13:45:00+00:00,0.22,,5.2631578947368425,0.0,95.0,100.0
2025-07-12 14:00:00+00:00,23.08,,0.0,0.0,100.0,100.0
2025-07-12 14:15:00+00:00,23.08,,0.0,0.0,100.0,100.0
2025-07-12 14:30:00+00:00,23.08,,0.0,-0.0,100.0,100.0
2025-07-12 14:45:00+00:00,23.08,,0.0,0.0,100.0,100.0
2025-07-12 15:00:00+00:00,71.54,,0.0,0.0,100.0,100.0
2025-07-12 15:15:00+00:00,71.54,,0.0,0.0,100.0,100.0
2025-07-12 15:30:00+00:00,71.54,,0.0,0.0,100.0,100.0
2025-07-12 15:45:00+00:00,71.54,,0.0,-0.0,100.0,100.0
2025-07-12 16:00:00+00:00,106.94,,0.0,0.0,100.0,100.0
2025-07-12 16:15:00+00:00,106.94,,0.0,0.0,100.0,100.0
2025-07-12 16:30:00+00:00,106.94,,0.0,0.0,100.0,100.0
2025-07-12 16:45:00+00:00,106.94,,0.0,0.0,100.0,100.0
2025-07-12 17:00:00+00:00,110.28,,0.0,-0.0,100.0,100.0
2025-07-12 17:15:00+00:00,110.28,,0.0,-0.0,100.0,100.0
2025-07-12 17:30:00+00:00,110.28,,0.0,0.0,100.0,100.0
2025-07-12 17:45:00+00:00,110.28,,0.0,0.0,100.0,100.0
2025-07-12 18:00:00+00:00,119.41,,0.0,0.0,100.0,100.0
2025-07-12 18:15:00+00:00,119.41,,0.0,0.0,100.0,100.0
2025-07-12 18:30:00+00:00,119.41,,0.0,0.0,100.0,100.0
2025-07-12 18:45:00+00:00,119.41,,0.0,0.0,100.0,100.0
2025-07-12 19:00:00+00:00,123.65,,0.0,12.5,100.0,86.84210526315789
2025-07-12 19:15:00+00:00,123.65,,0.0,7.499999999999997,86.84210526315789,78.94736842105263
2025-07-12 19:30:00+00:00,123.65,,0.0,12.5,78.94736842105263,65.78947368421052
2025-07-12 19:45:00+00:00,123.65,,0.0,12.5,65.78947368421052,52.63157894736842
2025-07-12 20:00:00+00:00,125.0,,0.0,12.5,52.63157894736842,39.473684210526315
2025-07-12 20:15:00+00:00,125.0,,0.0,12.5,39.473684210526315,26.31578947368421
2025-07-12 20:30:00+00:00,125.0,,0.0,12.5,26.31578947368421,13.157894736842104
2025-07-12 20:45:00+00:00,125.0,,0.0,12.5,13.157894736842104,-0.0
2025-07-12 21:00:00+00:00,115.42,,0.0,0.0,-0.0,-0.0
2025-07-12 21:15:00+00:00,115.42,,0.0,0.0,-0.0,0.0
2025-07-12 21:30:00+00:00,115.42,,0.0,0.0,0.0,-0.0
2025-07-12 21:45:00+00:00,115.42,,0.0,-0.0,-0.0,0.0
2025-07-12 22:00:00+00:00,115.05,,0.0,-0.0,0.0,0.0
2025-07-12 22:15:00+00:00,115.05,,0.0,-0.0,0.0,-0.0
2025-07-12 22:30:00+00:00,115.05,,0.0,0.0,-0.0,-0.0
2025-07-12 22:45:00+00:00,115.05,,0.0,0.0,-0.0,0.0
2025-07-12 23:00:00+00:00,108.56,,0.0,0.0,0.0,-0.0
2025-07-12 23:15:00+00:00,108.56,,0.0,-0.0,-0.0,-0.0
2025-07-12 23:30:00+00:00,108.56,,0.0,0.0,-0.0,0.0
2025-07-12 23:45:00+00:00,108.56,,0.0,0.0,0.0,0.0
2025-07-13 00:00:00+00:00,107.78,11114.484210526316,0.0,0.0,0.0,-0.0
2025-07-13 00:15:00+00:00,107.78,,0.0,0.0,-0.0,-0.0
2025-07-13 00:30:00+00:00,107.78,,0.0,0.0,-0.0,-0.0
2025-07-13 00:45:00+00:00,107.78,,0.0,0.0,-0.0,-0.0
2025-07-13 01:00:00+00:00,106.85,,0.0,0.0,-0.0,-0.0
2025-07-13 01:15:00+00:00,106.85,,0.0,0.0,-0.0,-0.0
2025-07-13 01:30:00+00:00,106.85,,0.0,0.0,-0.0,-0.0
2025-07-13 01:45:00+00:00,106.85,,0.0,0.0,-0.0,-0.0
2025-07-13 02:00:00+00:00,104.04,,0.0,0.0,-0.0,-0.0
2025-07-13 02:15:00+00:00,104.04,,0.0,0.0,-0.0,-0.0
2025-07-13 02:30:00+00:00,104.04,,0.0,0.0,-0.0,-0.0
2025-07-13 02:45:00+00:00,104.04,,0.0,0.0,-0.0,-0.0
2025-07-13 03:00:00+00:00,100.25,,0.0,0.0,-0.0,-0.0
2025-07-13 03:15:00+00:00,100.25,,0.0,0.0,-0.0,-0.0
2025-07-13 03:30:00+00:00,100.25,,0.0,0.0,-0.0,-0.0
2025-07-13 03:45:00+00:00,100.25,,0.0,0.0,-0.0,-0.0
2025-07-13 04:00:00+00:00,95.11,,0.0,0.0,-0.0,-0.0
2025-07-13 04:15:00+00:00,95.11,,0.0,0.0,-0.0,-0.0
2025-07-13 04:30:00+00:00,95.11,,0.0,0.0,-0.0,-0.0
2025-07-13 04:45:00+00:00,95.11,,0.0,0.0,-0.0,-0.0
2025-07-13 05:00:00+00:00,91.59,,0.0,0.0,-0.0,-0.0
2025-07-13 05:15:00+00:00,91.59,,0.0,0.0,-0.0,-0.0
2025-07-13 05:30:00+00:00,91.59,,0.0,0.0,-0.0,-0.0
2025-07-13 05:45:00+00:00,91.59,,0.0,0.0,-0.0,-0.0
2025-07-13 06:00:00+00:00,79.26,,0.0,0.0,-0.0,-0.0
2025-07-13 06:15:00+00:00,79.26,,0.0,0.0,-0.0,-0.0
2025-07-13 06:30:00+00:00,79.26,,0.0,0.0,-0.0,-0.0
2025-07-13 06:45:00+00:00,79.26,,0.0,0.0,-0.0,-0.0
2025-07-13 07:00:00+00:00,36.95,,0.0,0.0,-0.0,-0.0
2025-07-13 07:15:00+00:00,36.95,,0.0,0.0,-0.0,-0.0
2025-07-13 07:30:00+00:00,36.95,,0.0,0.0,-0.0,-0.0
2025-07-13 07:45:00+00:00,36.95,,0.0,0.0,-0.0,-0.0
2025-07-13 08:00:00+00:00,4.28,,0.0,0.0,-0.0,-0.0
2025-07-13 08:15:00+00:00,4.28,,0.0,0.0,-0.0,-0.0
2025-07-13 08:30:00+00:00,4.28,,0.0,0.0,-0.0,-0.0
2025-07-13 08:45:00+00:00,4.28,,0.0,0.0,-0.0,-0.0
2025-07-13 09:00:00+00:00,0.05,,0.0,0.0,-0.0,-0.0
2025-07-13 09:15:00+00:00,0.05,,0.0,0.0,-0.0,-0.0
2025-07-13 09:30:00+00:00,0.05,,0.0,0.0,-0.0,-0.0
2025-07-13 09:45:00+00:00,0.05,,0.0,0.0,-0.0,-0.0
2025-07-13 10:00:00+00:00,0.0,,0.0,0.0,-0.0,-0.0
2025-07-13 10:15:00+00:00,0.0,,0.0,0.0,-0.0,-0.0
